id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year
4322038072,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1852,6,16,14,1,2010
4321303951,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1851,5,16,14,1,2010
4321303901,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1841,3,16,14,1,2010
4322037924,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1835,2,16,14,1,2010
4321303797,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1812,0,16,14,1,2010
4322037828,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Romain Slocombe à la Demeure du Chaos _DDC1806,59,15,14,1,2010
4325695836,52499764@N00,45.774647,4.828298,"street,film,35mm,word,graffiti,lomo,lca,xpro,lomography,lyon,slide,lomolca,carrefour,scan,tabac,200,analogue,135,crossroad,35,rue,ektachrome,loto,argentique,diapositive,ekta,diapo,presse,pellicule,positif,tabacpresse,lomographyslidexpro200","Crossroad - 13Nov09, Lyon (France)",0,15,13,11,2009
4322037750,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1800,57,15,14,1,2010
4322037708,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1798,55,15,14,1,2010
4322037658,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1797,53,15,14,1,2010
4321303543,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1792,53,15,14,1,2010
4321303507,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1778,51,15,14,1,2010
4322037474,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1771,50,15,14,1,2010
4321303401,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1759 1,44,15,14,1,2010
4321303359,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1757,44,15,14,1,2010
4321303313,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1756,44,15,14,1,2010
4322037304,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1745,41,15,14,1,2010
4321303207,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1741,40,15,14,1,2010
4321303153,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1736 1,39,15,14,1,2010
4322037160,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1735,39,15,14,1,2010
4321303053,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1734,39,15,14,1,2010
4322037094,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1727 1,38,15,14,1,2010
4322037052,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1724,38,15,14,1,2010
4321302927,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1701,31,15,14,1,2010
4321302885,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1878,14,16,14,1,2010
4321302835,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K _DDC1828,2,16,14,1,2010
4321302803,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,writer,artbrut,ddc,sanctuary,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,vanitas,artiste,photographe,sanctuaire,écrivain,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,romainslocombe,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,alishahenry,ehrmannscrewk,groupeserveur,lespritdelasalamandre,servergroup",Visite de Romain Slocombe by Ehrmann's Crew K  _DDC1688,29,15,14,1,2010
4320494798,49627684@N00,45.774258,4.805703,"art,architecture,lyon,metro,valmy,timburton,d300s",Tim Burton at Valmy?,49,22,31,1,2010
4320224894,8325020@N07,45.797571,4.992899,"leica,wood,forest,lyon,arbres,vegetation,foret,bois,sépia,leicadigilux3,arpadflynn2010",Forêt du Piochet,19,22,31,1,2010
4320184434,45717618@N00,45.758872,4.867681,"bokeh,day30,senteurs,bokeh365",Bokeh - Day 30 : douces odeurs,54,21,31,1,2010
4319844158,44566442@N08,45.738604,4.82542,,"La ""neiche""",15,20,31,1,2010
4319840376,44566442@N08,45.738604,4.82542,,Mozart,14,20,31,1,2010
4319436154,36525065@N02,45.778819,4.878755,"show,music,concert,live,roots,sing,singer,reggae,musique,chant,saintetienne,chanteur,hallc,jahgaïa",Jah-Gaïa,56,8,31,1,2010
4318595308,26048905@N06,45.75225,4.836452,"lyon,piscine,rhone,poladroid",DSCN6425-pola,0,0,31,1,2010
4317861673,26048905@N06,45.763633,4.850664,"sushi,matsuri,poladroid",DSCN6400-pola01,59,23,30,1,2010
4318594794,26048905@N06,45.759462,4.828504,"lyon,scooter,poladroid",DSCN6217-pola,57,23,30,1,2010
4318594690,26048905@N06,45.764267,4.833608,"lyon,moto,roue",DSCN5790-pola01,57,23,30,1,2010
4317860903,26048905@N06,45.776713,4.85107,"play,lyon,tetedor,poladroid",DSCN4237-pola01,55,23,30,1,2010
4317860749,26048905@N06,45.766505,4.830041,"lyon,panneaux,poladroid",DSCN0558-pola,55,23,30,1,2010
4318594132,26048905@N06,45.75107,4.842551,"concert,poladroid,quatreheuresetdemieauxindes,boulangerieduprado,theobettenfeld",DSC_1259-pola01,54,23,30,1,2010
4317860531,26048905@N06,45.757254,4.842723,"vespa,lyon,scooter,poladroid",DSC_1138-pola,53,23,30,1,2010
4317860311,26048905@N06,45.759982,4.825294,"sushi,homemade,poladroid",DSC_0619-pola01,52,23,30,1,2010
4317859861,26048905@N06,45.759379,4.829169,"lyon,sunday,velo,poladroid",DSC_2358-pola,47,23,30,1,2010
4317605350,8164447@N07,45.755906,4.839692,"bridge,bw,film,bike,analog,bmx,lyon,nb,skate,ilfordhp5plus,holga135bc",Skate Park,36,0,30,1,2010
4316160285,45717618@N00,45.768746,4.837557,"bokeh,day29,jarringeffects,bokeh365",Bokeh - Day 29 : Jarring Effects,48,14,30,1,2010
4316156307,29161621@N03,45.742512,4.819833,"panorama,hockey,club,lyon,val,lhc,mattt,panoramique,iphone,autostich",LHC vs Val - panorama patinoire,36,20,30,1,2010
4316453080,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,45,21,30,5,2009
4316453082,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",Zatoichi,45,21,30,5,2009
4316453060,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,45,21,30,5,2009
4316453058,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,45,21,30,5,2009
4315705501,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,43,21,30,5,2009
4315705475,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,47,21,30,5,2009
4315705453,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,48,21,30,5,2009
4315705465,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,47,21,30,5,2009
4315705481,10404945@N05,45.757148,4.839563,"blur,france,fire,movement,lyon,action,lione,bolas,movimento,juggler,francia,fuoco,feu,mosso,jongleur,azione,giocoliere,muvement",,47,21,30,5,2009
4316373792,36525065@N02,45.726472,4.831237,"foot,ol,football,education,lyon,maman,olympique,fils,lyonnais",Mother & son,58,7,30,1,2010
4315509863,11817998@N05,45.766931,4.944389,"365,iphone",30/365 - Superman est mort,54,15,30,1,2010
4315837894,8459237@N03,45.741213,4.814929,"france,buildings,construction,lyon,journal,confluence,travaux,chantier,fleuve,rhone,eaux,barrière,presquîle,progrès,confluance,drivesin",20122009105-Confluence,1,16,20,12,2009
4315061176,90493526@N00,45.764446,4.835218,"streetart,france,girl,stencil,europe,notes,lyon,fille,musique,pochoir,portée","Musical stencil [Lyon, France]",42,18,25,1,2010
4314277165,8808751@N04,45.774692,4.832546,"lines,writing,lyon,lione,scrivere,linee",Lyon - refurbished,35,8,12,9,2007
4313803303,13453036@N02,45.777543,4.857641,"animal,mammal,zoo,lyon,lion,beast,mammifère,têtedor,pantheraleo,parcdelatêtedor,bête,atlaslion,pantheraleoleo,liondelatlas,liondelyon,liondebarbarie",Lion couché,44,11,29,1,2010
4314536226,13453036@N02,45.777543,4.857641,"animal,square,mammal,zoo,lyon,lion,beast,carré,mammifère,têtedor,pantheraleo,parcdelatêtedor,bête,atlaslion,pantheraleoleo,liondelatlas,liondelyon,liondebarbarie",Lion de l'Atlas,42,11,29,1,2010
4314533458,13453036@N02,45.777808,4.85733,"animal,mammal,zoo,beast,serval,mammifère,félin,leptailurusserval,têtedor,parcdelatêtedor,bête,gérardleserval",Serval,41,11,29,1,2010
4314528476,13453036@N02,45.778134,4.857491,"animal,animals,mammal,zoo,noiretblanc,arbres,beast,animaux,mammifère,coati,nasuanasua,têtedor,coatis,parcdelatêtedor,nasua,bête,mammifères,coaticommun,coatiscommuns",Coatis en noir et blanc,38,11,29,1,2010
4314525258,13453036@N02,45.778138,4.857909,"animal,mammal,zoo,tiger,beast,tigre,mammifère,félin,fauve,bengaltiger,pantheratigris,têtedor,parcdelatêtedor,bête,pantheratigristigris,tigredubengale",Tigre,36,11,29,1,2010
4314524454,13453036@N02,45.778134,4.857469,"animal,mammal,zoo,lyon,beast,mammifère,coati,nasuanasua,têtedor,parcdelatêtedor,nasua,bête,coaticommun,pedrolecoati",Coati,50,13,24,1,2010
4314522626,13453036@N02,45.778134,4.857469,"animal,animals,mammal,zoo,beast,animaux,mammifère,coati,nasuanasua,têtedor,coatis,parcdelatêtedor,nasua,bête,mammifères,coaticommun,coatiscommuns",Coatis,35,11,29,1,2010
